date,tweet,sentiment
Fri Mar 23 08:19:29 +0000 2018,"Merry smiled. ''Well then,'' he said,  ''There is now 1.000.000 of US debt for every #bitcoin that will ever be mined.''",1.0
Fri Mar 23 08:19:37 +0000 2018,@monsterbitar @Bitcoin What if aliens invade us?👽 I think this is more likely!,1.0
Fri Mar 23 08:19:44 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:19:45 +0000 2018,"@TatianaGlobal if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:20:04 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:20:13 +0000 2018,"@WhalePanda BCH : Bitcoin Douche
I feel sorry for the guys owning BCH bags",0.0
Fri Mar 23 08:20:38 +0000 2018,"Very strong team of specialists in this field, I recommend! 
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
Fri Mar 23 08:21:06 +0000 2018,"@DragoranHS Oslo, only 15 minutes in and it’s more monkaS than watching bitcoin tank.",1.0
Fri Mar 23 08:21:49 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:22:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:23:04 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:23:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:24:33 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:25:05 +0000 2018,"@ebmccormack if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:25:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:26:01 +0000 2018,"#BinaryFest #BinaryOptions #Forex #Bitcoin #MakeMoney, 3 Places to Park For $5 Or Less at a Detroit Tiger's Game at Comerica Park...",0.0
Fri Mar 23 08:26:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:28:00 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:28:27 +0000 2018,@zebpay TCC {The Champ coin } Top crypto currency in india after 2-3 year The next bitcoin,1.0
Fri Mar 23 08:29:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:30:04 +0000 2018,"Bitcoin is a set of rules, not just a form of money. Currency is only the first application.",1.0
Fri Mar 23 08:30:04 +0000 2018,One Bitcoin now worth $8484.21@bitstamp. High $9025.000. Low $8342.000. Market Cap $143.673 Billion #bitcoin,1.0
Fri Mar 23 08:30:26 +0000 2018,#DASH Price is 0.0473969 (-0.00001170) #BTC / 402.1 (+3.94600) #USD. Market rank is 12. #dash #bitcoin #blockchain,0.0
Fri Mar 23 08:30:28 +0000 2018,#ADA Price is 0.00002264 (+0.00000029) #BTC / 0.19208 (+0.00442) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 08:30:30 +0000 2018,#XEM Price is 0.00003308 (+0.00000032) #BTC / 0.280236 (+0.00509) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 08:30:30 +0000 2018,#SUB Price is 0.00004504 (-0.00000014) #BTC / 0.381613 (+0.00215) #USD. Market rank is 118. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 08:30:31 +0000 2018,#EOS Price is 0.00078584 (+0.00002195) #BTC / 6.66679 (+0.25138) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 08:31:05 +0000 2018,How many retweets for 1 Bitcoin sir? @MBuhari,1.0
Fri Mar 23 08:33:07 +0000 2018,"Already more than 2.600 members are part of #XATRA community!, thank you.  #XTR #ICO #XATRA #Blockchain #Coin # BTC # Bitcoin #ETH #Ethereum",1.0
Fri Mar 23 08:33:17 +0000 2018,"widrowEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:33:25 +0000 2018,A project with great prospects and opportunities. I place great hopes on him #ICO #blockchain #bitcoin #TokenSale #UTEMIS,1.0
Fri Mar 23 08:33:27 +0000 2018,"@mchooyah 2 word Printing Press , perfect solution for massive paper devaluation (Venezuela) HODL Bitcoin .",1.0
Fri Mar 23 08:33:30 +0000 2018,"The #BitcoinPizza would be worth US$85,248,300.00 right now (down -5.21% in the last 24 hours): #Bitcoin",1.0
Fri Mar 23 08:33:42 +0000 2018,So @Densonology  you like #Bitcoin &amp; #Crypto Cool 👍🏻 Great to connect Chris much appreciated,1.0
Fri Mar 23 08:35:38 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:35:49 +0000 2018,Bitcoin-seeking Hackers Infect Atlanta’s Computers Marking First Such Attack on the Capital of the South -,1.0
Fri Mar 23 08:36:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:37:00 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:37:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:37:35 +0000 2018,"Bitcoin maximalists: it's all broken, and no, we can't tell you why.",0.0
Fri Mar 23 08:37:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:38:29 +0000 2018,#ff @drei4u @drei4ucalls Bitcoin Master is his real name and occupation,1.0
Fri Mar 23 08:39:16 +0000 2018,Bitcoin news sentiment changed to Positive in the last hour #bitcoin #bitsmart,1.0
Fri Mar 23 08:40:46 +0000 2018,"Mohammed 647Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:41:19 +0000 2018,The market is bear till your 40 years old uncle asks you about how to buy bitcoin.,1.0
Fri Mar 23 08:41:26 +0000 2018,"@NicKanali Good. 

Virtual currency is a catch all term for both bonga points and bitcoin and ingame tokens like WoW coins",1.0
Fri Mar 23 08:41:52 +0000 2018,@Elyz38581503 if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:42:16 +0000 2018,@CristKaytlynn  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:42:52 +0000 2018,@RohanKothekar09  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:43:09 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:43:20 +0000 2018,@Jilliemary  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:44:12 +0000 2018,@MukhtarBilal2  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:44:14 +0000 2018,"#Bitcoin #Trading Protip: Right click the price bar on the right. Left click ""countdown.""  Now you can see how long until the candle closes.",1.0
Fri Mar 23 08:44:22 +0000 2018,@2B7C89526 Insult. Why would anyone who actually has any understanding of it have good things to say about Bitcoin?,1.0
Fri Mar 23 08:44:43 +0000 2018,@DH1278  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:45:16 +0000 2018,@youngjaydanny  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:45:43 +0000 2018,Ion know who’s behind this but I want in ! Ion even know how to work Bitcoin 😭,0.0
Fri Mar 23 08:46:43 +0000 2018,@GarciaDerek4  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:47:21 +0000 2018,@oney2030  if you are interested in binary option trade and bitcoin mining contact me for more info fs302399@gmail.com,1.0
Fri Mar 23 08:48:09 +0000 2018,"#Thrive public sale is still live. 
2 days left, 85% cap reached.
#ico #ethereum #bitcoin",1.0
Fri Mar 23 08:48:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:49:29 +0000 2018,"@WhalePanda This is the end boy. Pack it up, Bitcoin is dead.",0.0
Fri Mar 23 08:50:23 +0000 2018,@CryptoTutor What does this mean for Bitcoin and altcoins? Is there an altseason coming this year?,0.0
Fri Mar 23 08:50:25 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:51:07 +0000 2018,@WhalePanda Satoshis Vision conference coming up. Brace for some good old bcash pumping / bitcoin mind games.,1.0
Fri Mar 23 08:51:56 +0000 2018,One Satori Coin is currently worth $8.47 USD #bitcoin #satori,1.0
Fri Mar 23 08:52:45 +0000 2018,@tonywestonuk Thanks. Can’t say I agree about Bitcoin. It just another form of money.,1.0
Fri Mar 23 08:53:11 +0000 2018,New #bitcoin block 000000000000000000041cd647cc6d0b096cbacee10808127ead162784a3bcae mined at height 514769.,1.0
Fri Mar 23 08:53:25 +0000 2018,"Hey join this awesome project, they're doing something mega outstanding! #ICO #Essentia https: //twitter.com/Essentia_one #Crypto #bitcoin",1.0
Fri Mar 23 08:53:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:54:53 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:55:04 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:55:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
