instruction,sentiment
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @JakeNTech New options: 
1. Water Cooled Laptop, WetCoin™!
2. Two Computa, Two BitCoin!",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: All in on Diet Bitcoin. Escobars brother guarantees profit lol",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: I hate ween people exploit things and ruin the fun for everyone. First Youtube, now bitcoin/cryptos 😧😧",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: One Bitcoin now worth $8413.81@bitstamp. High $9055.330. Low $8342.000. Market Cap $142.481 Billion #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: One Bitcoin now worth $8413.81@bitstamp. High $9055.330. Low $8342.000. Market Cap $142.481 Billion #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @welovefaucet I have the same problem in both We Love Bitcoin and Play Bitcoin.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #SUB Price is 0.00004617 (-0.00000073) #BTC / 0.385999 (-0.00771) #USD. Market rank is 116. #substratum #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #EOS Price is 0.00078017 (-0.00000340) #BTC / 6.52226 (-0.06538) #USD. Market rank is 7. #eos #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #XEM Price is 0.00003301 (-0.00000028) #BTC / 0.275969 (-0.00347) #USD. Market rank is 13. #nem #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #ADA Price is 0.00002258 (-0.00000009) #BTC / 0.188787 (-0.00178) #USD. Market rank is 6. #cardano #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #DASH Price is 0.0481372 (+0.00093950) #BTC / 402.431 (+5.62700) #USD. Market rank is 11. #dash #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: This couple loves bitcoin so much that they decided to have a bitcoin themed wedding. Most of their guests gave them bitcoin as a gift!",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @lister_lester He wants to buy the bitcoin dip.  : )",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @CNBC Would be nice to see an after Pic when bitcoin crashes",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: New #bitcoin block 00000000000000000004d1d76f3a8931d87ad736d36fd62c733e05cf56d9274e mined at height 514758.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: So @Ania_Nimbla  you like #Bitcoin &amp; #Crypto Cool 👍🏻 Great to connect Ania much appreciated",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @afaqshah @PhilakoneCrypto Wishing ill upon bitcoin, rude",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #bitcoin buy now 8387 good price for enter",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @CNBC How much are they worth in bitcoin?",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: I really look forward to bitcoin being large enough that these whales can't fuck with the price so much.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: $ELEC Pump detected, in 5 days we will see + 500% on this baby! Very hot inside news are coming! #bitcoin #altcoin #eth $eth $xmr $btc",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @lopp @coindesk Better bitcoin resource:",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @bitstein By this logic what is work?? Trading??? Every diehard hodler I know works to better bitcoin for free.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Since /r/buttcoin is actually one of the oldest bitcoin subs around we were in the top 3 I think for a few years",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @CNBC (2932331 follows)
This couple loves bitcoin so much that they decided to have a bitcoin themed wedding. Most of their guests gave...",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @lopp Better bitcoin resource:",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: ""We have elected to put our money and faith in a mathematical framework that is free of politics and human error."" Tyler Winklevoss #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: It's hard to make a good TA in ALTS if the market is being moved by $btc.  So, let's keep following The King. $btcusd $crypto #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: :( :( ....[Bitcoin performance assessment (-0.18%)] #bitcoin",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @NoahRobertson01 glad i never bought into the bitcoin hype",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #Bitcoin is all of the beautiful poetry you read but failed to understand.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @thealexwolfe @LockedOnKnicks You'd better run that ish like a bitcoin mining facility. It's like 0.00000:p000o.O0013 cents per stream... 😭",1.0
